category_A,category_B,support,confidence,lift,leverage
"Khăn Tắm, Bông Tắm",Cơ Thể,0.0083540302551366,0.1522633744855967,2.0190852862176882,0.004216498120084476
Xúc Xích,"Bình Nước, Ly Nước",0.005193045834274102,0.19827586206896552,2.018767340467697,0.0026206613250859333
Phô Mai,Bia,0.009257168661097314,0.2469879518072289,2.0182834659671895,0.004670514300005797
Topokki,Bánh Quy,0.004515692029803568,0.36363636363636365,2.0182273866484395,0.0022782374894098154
"Miếng Lót, Tã Trẻ Em",Sữa Không Đường,0.007676676450666065,0.1717171717171717,2.01733515526619,0.003871321435349773
Đường,Mì Ăn Liền,0.007902461052156242,0.28225806451612906,2.016324141519251,0.003983219651712595
"Bánh Que, Bánh Gấu",Sữa Có Đường,0.013547076089410703,0.30612244897959184,2.0145859235224552,0.006822579540897167
Mì Ăn Liền,Bánh Quy,0.05080153533529013,0.3629032258064516,2.014158379820519,0.025579320516306014
Bánh Quy,Mì Ăn Liền,0.05080153533529013,0.2819548872180451,2.014158379820519,0.025579320516306014
Đồ Chơi Bé Gái,Bánh Snack,0.0056446150372544595,0.7142857142857143,2.0137310175502408,0.0028415519726941846
Thủy Sản Đông Lạnh,Bánh Snack,0.0033867690223526757,0.7142857142857143,2.0137310175502408,0.0017049311836165105
Nhuộm Tóc,Răng Miệng,0.018288552720704447,0.23275862068965517,2.013452990301724,0.009205374315846913
Răng Miệng,Nhuộm Tóc,0.018288552720704447,0.158203125,2.013452990301724,0.009205374315846913
Đồ Uống Khác,Nước Có Ga,0.02212689094603748,0.3712121212121212,2.012360446570973,0.011131400061816756
"Tạo Kiểu, Dưỡng Tóc","Nước Súc Miệng, Xịt Thơm Miệng",0.0038383382253330323,0.5483870967741935,2.012267151294866,0.0019308687211654994
Trái Cây Sấy,Sữa Có Đường,0.014901783698351772,0.3055555555555556,2.0108552088492653,0.007491114032642979
Cà Phê Hòa Tan,Bia,0.020546398735606233,0.24594594594594596,2.009768624713274,0.010323132991004659
Bia,Cà Phê Hòa Tan,0.020546398735606233,0.16789667896678967,2.009768624713274,0.010323132991004659
Trái Cây Sấy,Nước Trái Cây,0.008805599458116957,0.18055555555555555,2.009247627024009,0.004423063756850834
"Khăn Tắm, Bông Tắm",Dầu Gội,0.033641905622036575,0.6131687242798354,2.0086718046119754,0.016893571949610012
Rượu Mạnh,Bánh Quy,0.0038383382253330323,0.3617021276595745,2.0074921345917986,0.0019263316180874624
"Cà Phê Hạt, Phin",Socola,0.013095506886430346,0.20422535211267606,2.005574466756191,0.0065659528342135905
"Tô, Chén, Đĩa, Muỗng, Đũa",Bánh Snack,0.015579137502822308,0.711340206185567,2.005426972117044,0.007810648438183832
"Chả Giò, Chả Rế",Kẹo,0.005418830435764281,0.39344262295081966,2.005244392461657,0.002716501255273681
"Kem Tươi, Whipping Cream","Phở, Bún Ăn Liền",0.0040641228268232105,0.782608695652174,2.004727537908316,0.0020368534099209925
Mặt Nạ,"Bình Nước, Ly Nước",0.0056446150372544595,0.1968503937007874,2.0042537786225,0.002828297514263964
"Bánh Que, Bánh Gấu",Socola,0.009031384059607135,0.20408163265306123,2.004163084302457,0.004525072108077262
Thịt Hộp,"Cơm, Cháo, Canh Ăn Liền",0.007902461052156242,0.7608695652173914,2.003502559065295,0.003958138138067717
"Bột Socola, Ca Cao",Bánh Snack,0.006096184240234816,0.7105263157894737,2.003132433247345,0.00305285862728366
"Băng Vệ Sinh, Tampon, Tã Người Lớn","Phở, Bún Ăn Liền",0.06141341160532852,0.7816091954022989,2.002167221767948,0.03073994390611235
"Phở, Bún Ăn Liền","Băng Vệ Sinh, Tampon, Tã Người Lớn",0.06141341160532852,0.15731636784268363,2.0021672217679476,0.03073994390611235
Trà Đóng Chai,Sữa Chua Ăn,0.014450214495371415,0.22145328719723184,2.0016665489725303,0.007231122732665576
Thức Ăn Cho Mèo,"Cơm, Cháo, Canh Ăn Liền",0.004289907428313389,0.76,2.001212841854935,0.0021462536706565814
Bột Các Loại,"Bình Nước, Ly Nước",0.010160307067058026,0.1965065502183406,2.00075289865984,0.005082065234264141
"Bánh, Ngũ Cốc",Mì Ăn Liền,0.018965906525174984,0.28,2.000193548387097,0.009483870878940353
Xà Bông Cục,"Dầu Gội, Dầu Xả",0.004741476631293746,0.28,2.000193548387097,0.0023709677197350882
Món Ăn Nhanh,"Bình Nước, Ly Nước",0.004967261232783924,0.19642857142857142,1.99995894909688,0.0024835796377056917
"Tắm, Gội",Nhuộm Tóc,0.01106344547301874,0.15705128205128205,1.9987934718538167,0.00552838363255868
"Cà Phê Hạt, Phin",Nước Trái Cây,0.011515014675999097,0.1795774647887324,1.9983632953499895,0.005752791809519566
Thủy Sản Khô,Nước Có Ga,0.010386091668548205,0.368,1.9949473684210526,0.005179893333216422
Đậu Hủ,"Cơm, Cháo, Canh Ăn Liền",0.0056446150372544595,0.7575757575757576,1.99482938781393,0.002814992077147474
Thịt Khô,Bánh Quy,0.010386091668548205,0.359375,1.994576284461153,0.005178924738177291
Pizza,Kẹo,0.008128245653646421,0.391304347826087,1.9943463251113225,0.0040526016437261725
Thực Phẩm Chế Biến Khác,Sữa Có Đường,0.004515692029803568,0.30303030303030304,1.994236570759602,0.0022513207430592138
Món Ăn Nhanh,Sữa Không Đường,0.004289907428313389,0.16964285714285715,1.9929660856384994,0.0021373833792455877
Trà Đóng Chai,Kẹo,0.025513659968390157,0.39100346020761245,1.9928128023699834,0.012710821719836334
Mặt Nạ,Sữa Chua Ăn,0.006321968841724994,0.2204724409448819,1.992800899887514,0.0031495651951379995
"Tắm, Gội","Dầu Gội, Dầu Xả",0.01964326032964552,0.27884615384615385,1.9919509925558312,0.009781943257561503
Pizza,Bánh Snack,0.014675999096861594,0.7065217391304348,1.9918426369246949,0.007307947612874586
"Tắm, Gội",Sữa Tắm,0.04086701286972228,0.5801282051282052,1.9917735042735045,0.020349111219741024
"Pizza, Mì, Cơm Đông Lạnh",Socola,0.0033867690223526757,0.20270270270270271,1.9906214418409542,0.0016854063467750707
Nước Dinh Dưỡng,Bánh Snack,0.005418830435764281,0.7058823529411765,1.990040064402591,0.0026958548873342995
Nước Suối,"Bình Nước, Ly Nước",0.0038383382253330323,0.19540229885057472,1.9895098427797597,0.0019090498434419056
"Nhà Vệ Sinh, Cát Vệ Sinh","Nước Súc Miệng, Xịt Thơm Miệng",0.008805599458116957,0.5416666666666666,1.9876070146368405,0.004375347706502042
Sữa Không Đường,Kẹo,0.03319033641905622,0.38992042440318303,1.987292934041079,0.01648905607405694
Kẹo,Sữa Không Đường,0.03319033641905622,0.16915995397008055,1.9872929340410788,0.01648905607405694
"Bánh Que, Bánh Gấu",Nước Trái Cây,0.007902461052156242,0.17857142857142858,1.9871679827709978,0.003925715693599946
Món Ăn Nhanh,Nước Trái Cây,0.004515692029803568,0.17857142857142858,1.9871679827709978,0.0022432661106285413
Nước Trái Cây,Sữa Chua Uống,0.02664258297584105,0.2964824120603015,1.9865667216566951,0.013231212149281295
Sữa Chua Uống,Nước Trái Cây,0.02664258297584105,0.17851739788199697,1.9865667216566947,0.013231212149281295
Nhuộm Tóc,Dầu Gội,0.047640550914427635,0.6063218390804598,1.9862421784669795,0.023655282939100707
Dầu Gội,Nhuộm Tóc,0.047640550914427635,0.15606508875739644,1.9862421784669795,0.023655282939100707
Nhuộm Tóc,Sữa Tắm,0.04538270489952585,0.5775862068965517,1.9830459770114943,0.02249735305916214
Sữa Tắm,Nhuộm Tóc,0.04538270489952585,0.1558139534883721,1.9830459770114943,0.02249735305916214
Sữa Chua Ăn,Sữa Chua Uống,0.03273876721607586,0.29591836734693877,1.9827873660810769,0.016227280520060085
Sữa Chua Uống,Sữa Chua Ăn,0.03273876721607586,0.21936459909228442,1.9827873660810769,0.016227280520060085
Trà Đóng Chai,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.010160307067058026,0.15570934256055363,1.9817145925307242,0.005033278631503675
Đồ Uống Khác,Nước Trái Cây,0.010611876270038383,0.17803030303030304,1.9811462616110858,0.005255443746268678
Nước Suối,Bánh Quy,0.006999322646195529,0.3563218390804598,1.9776308587560858,0.003460076373209048
Thực Phẩm Chức Năng,Nước Trái Cây,0.006096184240234816,0.17763157894736842,1.9767092039143082,0.003012177635640137
"Tăng Lực, Bù Khoáng",Bia,0.009934522465567848,0.24175824175824176,1.9755484368030494,0.004905780937142208
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Socola,0.015804922104312485,0.20114942528735633,1.9753676376889162,0.007803919251596179
Socola,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.015804922104312485,0.15521064301552107,1.975367637688916,0.007803919251596179
Cá Sông,"Cơm, Cháo, Canh Ăn Liền",0.0040641228268232105,0.75,1.9748810939357908,0.0020062152194726753
Nước Tương,"Cơm, Cháo, Canh Ăn Liền",0.0040641228268232105,0.75,1.9748810939357908,0.0020062152194726753
Sữa Đặc,Sữa Chua Ăn,0.004289907428313389,0.21839080459770116,1.9739854562514663,0.002116686032619936
"Há Cảo, Dim Sum",Sữa Chua Uống,0.008579814856626778,0.29457364341085274,1.973777105395865,0.004232913257063441
Gia Vị Hoàn Chỉnh,Nước Có Ga,0.018740121923684804,0.36403508771929827,1.9734533702677748,0.009244016160039632
Sữa Đặc,"Phở, Bún Ăn Liền",0.01512756829984195,0.7701149425287356,1.9727235861537131,0.007459201375037909
Bột Các Loại,Socola,0.010386091668548205,0.20087336244541484,1.9726565904007591,0.005121063929260751
Đồ Chơi Bé Trai,Nước Trái Cây,0.006321968841724994,0.17721518987341772,1.9720755677119775,0.003116225134317368
"Cà Phê Hạt, Phin","Băng Vệ Sinh, Tampon, Tã Người Lớn",0.009934522465567848,0.15492957746478872,1.971790513194107,0.004896196944123433
"Sữa Hạt, Sữa Đậu",Bia,0.01241815308195981,0.2412280701754386,1.9712160937398846,0.00611841094744857
"Bánh, Ngũ Cốc","Bình Nước, Ly Nước",0.013095506886430346,0.19333333333333333,1.9684444444444444,0.00644278832818508
Cơ Thể,Răng Miệng,0.017159629713253556,0.2275449101796407,1.968352357784431,0.008441866531579946
Đường,Sữa Chua Ăn,0.006096184240234816,0.21774193548387097,1.96812047399605,0.0029987192624648367
"Nước Rửa Tay, Dưỡng Da Tay, Rửa Tay Khô",Khử Mùi,0.009934522465567848,0.3283582089552239,1.967927614969806,0.004886307078987039
"Bánh Kem, Bánh Lạnh",Sữa Có Đường,0.005870399638744638,0.2988505747126437,1.96672985943878,0.0028855465789452625
Bánh Xốp,"Bình Nước, Ly Nước",0.006321968841724994,0.19310344827586207,1.9661038446294095,0.003106488205239783
Nui,Sữa Có Đường,0.005193045834274102,0.2987012987012987,1.9657474768916074,0.0025512793330723566
Đậu Hủ,Bánh Snack,0.005193045834274102,0.696969696969697,1.9649132959126594,0.0025501578019744143
"Bình Nước, Ly Nước",Socola,0.01964326032964552,0.2,1.964079822616408,0.009642006763750138
Hạt Sấy Khô,Socola,0.008805599458116957,0.2,1.964079822616408,0.004322278894094889
"Bánh Bao, Bánh Giò",Socola,0.0040641228268232105,0.2,1.964079822616408,0.001994897951120718
Socola,"Bình Nước, Ly Nước",0.01964326032964552,0.19290465631929046,1.964079822616408,0.009642006763750138
Thủy Sản Hộp,Bánh Quy,0.006547753443215173,0.35365853658536583,1.9628491961611345,0.0032119121284463056
"Miếng Lót, Tã Trẻ Em",Sữa Chua Uống,0.013095506886430346,0.29292929292929293,1.9627592108681369,0.006423518384774992
Thủy Sản Hộp,Sữa Chua Uống,0.005418830435764281,0.2926829268292683,1.9611084461827977,0.0026556836825534775
Xà Bông Cục,Răng Miệng,0.0038383382253330323,0.22666666666666666,1.9607552083333333,0.0018807566725620116
"Nước Tẩy, Vệ Sinh Lồng Giặt",Nước Giặt,0.006999322646195529,0.45588235294117646,1.9602941176470587,0.00342877545983922
Sữa Công Thức,Sữa Có Đường,0.003160984420862497,0.2978723404255319,1.9602921184913533,0.0015484775954536392
Soju,Kẹo,0.006773538044705351,0.38461538461538464,1.9602549349384792,0.00331810073194688
"Bánh Que, Bánh Gấu",Bia,0.010611876270038383,0.23979591836734693,1.9595131410497777,0.005196308470195387
Thủy Sản Hộp,"Cơm, Cháo, Canh Ăn Liền",0.013772860690900881,0.7439024390243902,1.9588251500826543,0.006741676365786552
Trái Cây Sấy,Sữa Không Đường,0.008128245653646421,0.16666666666666666,1.9580017683465958,0.003976949273301376
Trái Cây Sấy,Nước Có Ga,0.017611198916233913,0.3611111111111111,1.9576023391812865,0.008614888192780593
"Rau, Trái Cây Đông Lạnh",Nước Có Ga,0.008805599458116957,0.3611111111111111,1.9576023391812865,0.0043074440963902965
"Chả Giò, Chả Rế",Nước Có Ga,0.004967261232783924,0.36065573770491804,1.9551337359792926,0.0024266364451420138
"Pizza, Mì, Cơm Đông Lạnh",Sữa Chua Ăn,0.003612553623842854,0.21621621621621623,1.9543298400441258,0.0017640664596898017
Pizza,Bia,0.004967261232783924,0.2391304347826087,1.954075084229103,0.0024252600206127214
"Sữa Hạt, Sữa Đậu","Băng Vệ Sinh, Tampon, Tã Người Lớn",0.007902461052156242,0.15350877192982457,1.95370790481952,0.0038576081687431213
Món Ăn Nhanh,"Cơm, Cháo, Canh Ăn Liền",0.018740121923684804,0.7410714285714286,1.9513706047222696,0.009136553089382307
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Nước Trái Cây,0.013772860690900881,0.1752873563218391,1.9506223646970484,0.006712108727749907
Nước Trái Cây,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.013772860690900881,0.15326633165829145,1.9506223646970484,0.006712108727749907
Chống Nắng,"Cơm, Cháo, Canh Ăn Liền",0.009031384059607135,0.7407407407407407,1.9504998458625094,0.004401091943068432
Thực Phẩm Chức Năng,Sữa Có Đường,0.010160307067058026,0.29605263157894735,1.948316649722374,0.00494539137637406
"Bánh Que, Bánh Gấu","Băng Vệ Sinh, Tampon, Tã Người Lớn",0.006773538044705351,0.15306122448979592,1.9480119634060522,0.003296383811595826
Sữa Có Đường,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.023255813953488372,0.15304606240713226,1.9478189954057148,0.01131640171429087
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Sữa Có Đường,0.023255813953488372,0.2959770114942529,1.9478189954057146,0.01131640171429087
"Pastry, Pie",Kẹo,0.009482953262587492,0.38181818181818183,1.945998535411654,0.0046099006420306735
Bơ,Bia,0.0033867690223526757,0.23809523809523808,1.9456158847302756,0.00164605080097457
"Miến, Bún Khô","Phở, Bún Ăn Liền",0.01919169112666516,0.7589285714285714,1.944068619350574,0.00931977048783697
"Chả Giò, Chả Rế",Sữa Có Đường,0.0040641228268232105,0.29508196721311475,1.9419287262806615,0.0019712948193776714
Bánh Xốp,Sữa Chua Uống,0.009482953262587492,0.2896551724137931,1.9408211174291827,0.004596901077031804
Món Ăn Nhanh,Sữa Có Đường,0.007450891849175886,0.29464285714285715,1.939038951390363,0.0036083223928824373
"Miến, Bún Khô",Bánh Snack,0.017385414314743733,0.6875,1.938216104392107,0.008415612508150852
Món Ăn Nhanh,Sữa Chua Ăn,0.005418830435764281,0.21428571428571427,1.9368804664723032,0.002621120133262364
Vang Đỏ,Socola,0.003160984420862497,0.19718309859154928,1.936416726523219,0.0015285959078083083
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Bánh Snack,0.05396251975615263,0.6867816091954023,1.9361908002077892,0.026092064142810463
Bánh Snack,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.05396251975615263,0.15213239974538512,1.9361908002077892,0.026092064142810463
Sữa Chua Ăn,Nước Có Ga,0.039512305260781214,0.35714285714285715,1.9360902255639099,0.019104007786280623
Nước Có Ga,Sữa Chua Ăn,0.039512305260781214,0.2141982864137087,1.9360902255639099,0.019104007786280623
Mì Ý,Sữa Có Đường,0.0033867690223526757,0.29411764705882354,1.9355825539725549,0.001637027573504766
Bột Các Loại,Cà Phê Hòa Tan,0.0083540302551366,0.1615720524017467,1.934061135371179,0.0040346061674728356
Dung Dịch Vệ Sinh,Dầu Xả,0.009708737864077669,0.524390243902439,1.9338254706443818,0.0046882548828277824
Hạt Sấy Khô,"Bình Nước, Ly Nước",0.0083540302551366,0.18974358974358974,1.9318950781019746,0.004029763192277177
"Pizza, Mì, Cơm Đông Lạnh",Mì Ăn Liền,0.004515692029803568,0.2702702702702703,1.9306887532693984,0.0021767899037323586
Đồ Uống Khác,Sữa Chua Uống,0.017159629713253556,0.2878787878787879,1.9289185348186864,0.00826364504437975
Xúc Xích,Sữa Có Đường,0.007676676450666065,0.29310344827586204,1.9289081313726493,0.0036968723709335637
Hạt Sấy Khô,Bia,0.010386091668548205,0.2358974358974359,1.9276563534866116,0.004998154316663591
Cider,Nước Có Ga,0.003612553623842854,0.35555555555555557,1.9274853801169591,0.0017383222231234122
"Bánh Que, Bánh Gấu",Bánh Snack,0.0302551365996839,0.6836734693877551,1.9274282596552306,0.014557983438146363
Thực Phẩm Chức Năng,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.005193045834274102,0.1513157894736842,1.925797791893527,0.0024964772453320216
Nước Trái Cây,Cà Phê Hòa Tan,0.014450214495371415,0.16080402010050251,1.9248675811489884,0.006943093155239632
Cà Phê Hòa Tan,Nước Trái Cây,0.014450214495371415,0.17297297297297298,1.9248675811489881,0.006943093155239632
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Sữa Không Đường,0.012869722284940167,0.16379310344827586,1.9242431171682062,0.006181522561050927
Sữa Không Đường,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.012869722284940167,0.15119363395225463,1.9242431171682062,0.006181522561050927
"Khăn Tắm, Bông Tắm",Răng Miệng,0.012192368480469631,0.2222222222222222,1.9223090277777777,0.005849804249491526
"Pastry, Pie",Nước Trái Cây,0.004289907428313389,0.17272727272727273,1.922133394243947,0.0020580605434093453
"Tạo Kiểu, Dưỡng Tóc",Bàn Chải Đánh Răng,0.0038383382253330323,0.5483870967741935,1.9215240914659044,0.0018407893825262704
Nước Suối,Nước Trái Cây,0.0033867690223526757,0.1724137931034483,1.9186449488823427,0.001621581031564932
"Rau, Trái Cây Đông Lạnh",Mì Ăn Liền,0.006547753443215173,0.26851851851851855,1.9181750298685782,0.003134220610570706
Bia,"Bình Nước, Ly Nước",0.023030029351998195,0.1881918819188192,1.916096195444713,0.01101078449010175
"Bình Nước, Ly Nước",Bia,0.023030029351998195,0.23448275862068965,1.9160961954447129,0.01101078449010175
Pizza,Sữa Không Đường,0.0033867690223526757,0.16304347826086957,1.9154365125129742,0.0016186242677612675
Đồ Chơi Bé Trai,Bia,0.0083540302551366,0.23417721518987342,1.9135994208043345,0.003988419477712144
Dưỡng Da,Sữa Không Đường,0.003160984420862497,0.16279069767441862,1.9124668435013263,0.001508153454614007
Thực Phẩm Chức Năng,Bánh Snack,0.023255813953488372,0.6776315789473685,1.910394820597005,0.011082511501683748
Xúc Xích,Mì Ăn Liền,0.006999322646195529,0.2672413793103448,1.9090517241379308,0.003332935529651472
Trà Sấy Khô,Bia,0.009482953262587492,0.23333333333333334,1.9067035670356702,0.004509472630078618
Sữa Có Đường,Cà Phê Hòa Tan,0.024158952359449086,0.1589895988112927,1.9031484679330148,0.0114647496913368
Cà Phê Hòa Tan,Sữa Có Đường,0.024158952359449086,0.2891891891891892,1.9031484679330146,0.0114647496913368
"Sữa Hạt, Sữa Đậu",Sữa Chua Ăn,0.010837660871528562,0.21052631578947367,1.9029001074113854,0.005142322041435375
Sữa Rửa Mặt,Kẹo,0.004967261232783924,0.3728813559322034,1.9004505470928985,0.0023535330090307207
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Bánh Quy,0.026868367577331225,0.34195402298850575,1.8978876789675339,0.012711382485385302
Thịt Khô,Mì Ăn Liền,0.007676676450666065,0.265625,1.8975050403225806,0.0036310079082726224
Phụ Kiện Nữ,Sữa Tắm,0.004741476631293746,0.5526315789473685,1.8973684210526318,0.0022425014303344907
Đồ Uống Khác,Socola,0.011515014675999097,0.19318181818181818,1.8971225559363032,0.005445288373938453
Dưỡng Da,Kẹo,0.007225107247685708,0.37209302325581395,1.8964326812428078,0.0034152661079776495
Trà Đóng Chai,Bia,0.01512756829984195,0.23183391003460208,1.8944508995262963,0.00714236883986937
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Cà Phê Hòa Tan,0.01241815308195981,0.15804597701149425,1.8918530599565084,0.005854137437824482
Bột Các Loại,Kẹo,0.01919169112666516,0.37117903930131,1.8917744131939034,0.009046881580233238
Đường,Sữa Chua Uống,0.007902461052156242,0.28225806451612906,1.8912571372797817,0.0037240440107155154
"Chả Lụa, Nem",Bánh Quy,0.003612553623842854,0.3404255319148936,1.8894043619687517,0.0017005470165972838
"Rau, Trái Cây Đông Lạnh",Sữa Có Đường,0.006999322646195529,0.28703703703703703,1.888985196191734,0.0032939878133411322
Bánh Bông Lan,Socola,0.007902461052156242,0.19230769230769232,1.8885382909773154,0.003718028525735646
Soju,Socola,0.0033867690223526757,0.19230769230769232,1.8885382909773154,0.0015934407967438486
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Mì Ăn Liền,0.02077218333709641,0.26436781609195403,1.8885242862439748,0.009773021987464237
Đường,"Bình Nước, Ly Nước",0.005193045834274102,0.18548387096774194,1.8885242862439748,0.0024432554968660597
"Tô, Chén, Đĩa, Muỗng, Đũa",Bánh Quy,0.007450891849175886,0.3402061855670103,1.8881869622509884,0.003504835659754178
"Há Cảo, Dim Sum",Sữa Có Đường,0.0083540302551366,0.2868217054263566,1.8875681030212976,0.0039282136492271805
"Bột Socola, Ca Cao","Phở, Bún Ăn Liền",0.006321968841724994,0.7368421052631579,1.8874920093756657,0.0029725671964082865
Thiết Bị Gia Đình,"Phở, Bún Ăn Liền",0.003160984420862497,0.7368421052631579,1.8874920093756657,0.0014862835982041433
Thịt Khô,Sữa Chua Uống,0.008128245653646421,0.28125,1.8845026475037823,0.0038150409657076063
Gia Vị Hoàn Chỉnh,Mì Ăn Liền,0.013547076089410703,0.2631578947368421,1.879881154499151,0.0063407289982723835
"Băng Vệ Sinh, Tampon, Tã Người Lớn","Cơm, Cháo, Canh Ăn Liền",0.05599458116956423,0.7126436781609196,1.8765153689504832,0.026154920862981473
Nhuộm Tóc,Dầu Xả,0.039963874463761574,0.5086206896551724,1.875671136122197,0.01865743449455474
Bột Các Loại,Mì Ăn Liền,0.013547076089410703,0.26200873362445415,1.8716720664882376,0.006309122212784935
"Bình Nước, Ly Nước",Nước Có Ga,0.03386769022352676,0.3448275862068966,1.869328493647913,0.015750120016572156
Nước Có Ga,"Bình Nước, Ly Nước",0.03386769022352676,0.1835985312117503,1.8693284936479129,0.015750120016572156
Xà Bông Cục,Bàn Chải Đánh Răng,0.009031384059607135,0.5333333333333333,1.868776371308017,0.004198604601203679
Đồ Chơi Bé Trai,Sữa Chua Uống,0.009934522465567848,0.27848101265822783,1.8659491755874298,0.004610410428893374
Pizza,Mì Ăn Liền,0.005418830435764281,0.2608695652173913,1.8635343618513323,0.0025110061709189943
Bia,Nước Có Ga,0.04199593587717318,0.34317343173431736,1.8603612351912993,0.01942185989517457
Nước Có Ga,Bia,0.04199593587717318,0.22766217870257038,1.8603612351912993,0.01942185989517457
Món Ăn Nhanh Khác,Nước Có Ga,0.005418830435764281,0.34285714285714286,1.8586466165413533,0.002503359367978483
Soju,Sữa Có Đường,0.004967261232783924,0.28205128205128205,1.8561740389377832,0.0022911860757224146
Thực Phẩm Chức Năng,Sữa Không Đường,0.005418830435764281,0.15789473684210525,1.8549490436967748,0.0024975477977436933
"Tô, Chén, Đĩa, Muỗng, Đũa",Bia,0.004967261232783924,0.2268041237113402,1.8533495644234792,0.0022871077808208086
Chống Nắng,Mì Ăn Liền,0.003160984420862497,0.25925925925925924,1.8520310633213857,0.0014542180045402637
Nui,"Bình Nước, Ly Nước",0.003160984420862497,0.18181818181818182,1.8512016718913271,0.0014534533242462127
Mì Ý,Bánh Quy,0.0038383382253330323,0.3333333333333333,1.8500417710944026,0.001763607651513371
Bánh Bông Lan,"Bình Nước, Ly Nước",0.007450891849175886,0.1813186813186813,1.8461159530125046,0.0034149092571737587
Rượu Mạnh,Nước Có Ga,0.003612553623842854,0.3404255319148936,1.845464725643897,0.0016550230497581033
"Chả Lụa, Nem",Nước Có Ga,0.003612553623842854,0.3404255319148936,1.845464725643897,0.0016550230497581033
Sữa Công Thức,Nước Có Ga,0.003612553623842854,0.3404255319148936,1.845464725643897,0.0016550230497581033
Dụng Cụ Bếp Khác,Dầu Xả,0.021449537141566947,0.5,1.8438800999167362,0.009816710721597698
Mì Ý,Sữa Chua Uống,0.003160984420862497,0.27450980392156865,1.8393402746877876,0.0014424419280118755
Chăm Sóc Sức Khỏe,Sữa Tắm,0.0033867690223526757,0.5357142857142857,1.8392857142857144,0.0015454188742774347
Bột Các Loại,Sữa Có Đường,0.014450214495371415,0.2794759825327511,1.839226042552087,0.006593532303485703
Xà Bông Cục,Khử Mùi,0.005193045834274102,0.30666666666666664,1.8379251240414973,0.0023675521477549925
Dung Dịch Vệ Sinh,"Nước Súc Miệng, Xịt Thơm Miệng",0.009257168661097314,0.5,1.8347141673570837,0.004211604166202549
Tương Ớt,Mì Ăn Liền,0.004289907428313389,0.25675675675675674,1.8341543156059283,0.00195100530224218
Trà Đóng Chai,"Bình Nước, Ly Nước",0.011740799277489276,0.17993079584775087,1.8319850455395141,0.005332013733046338
Gia Vị Hoàn Chỉnh,"Bình Nước, Ly Nước",0.009257168661097314,0.17982456140350878,1.8309034079451503,0.004201102556830913
Trái Cây Sấy,Cà Phê Hòa Tan,0.007450891849175886,0.1527777777777778,1.8287912912912916,0.0033766752424712002
Soju,"Bình Nước, Ly Nước",0.003160984420862497,0.1794871794871795,1.8274683171234896,0.0014312775957187284
Trà Sấy Khô,Sữa Không Đường,0.006321968841724994,0.15555555555555556,1.8274683171234896,0.0028625551914374567
Rong Biển,Bánh Snack,0.02077218333709641,0.647887323943662,1.8265391201441623,0.009399756046594722
"Bánh Que, Bánh Gấu",Nước Có Ga,0.014901783698351772,0.336734693877551,1.825456498388829,0.0067384647085515365
"Băng Vệ Sinh, Tampon, Tã Người Lớn",Nước Có Ga,0.026416798374350868,0.33620689655172414,1.822595281306715,0.011922742208787184
"Miếng Lót, Tã Trẻ Em",Bánh Quy,0.014675999096861594,0.3282828282828283,1.8220108351687299,0.006621162751444086
"Bánh Tráng, Bánh Phồng","Bình Nước, Ly Nước",0.0038383382253330323,0.17894736842105263,1.8219721718088324,0.0017316440152220316
Thủy Sản Khô,Cà Phê Hòa Tan,0.004289907428313389,0.152,1.819481081081081,0.0019321431883222513
Xà Bông Cục,Dầu Xả,0.0083540302551366,0.49333333333333335,1.8192950319178465,0.0037621250893592646
"Miến, Bún Khô",Cà Phê Hòa Tan,0.0038383382253330323,0.15178571428571427,1.816916023166023,0.0017257814663009731
"Móc Treo, Thùng Đựng Đồ",Bàn Chải Đánh Răng,0.006321968841724994,0.5185185185185185,1.816865916549461,0.002842367631674506
"Pastry, Pie",Sữa Không Đường,0.0038383382253330323,0.15454545454545454,1.8156016397395707,0.0017242521057128702
Sữa Đặc,Bánh Snack,0.012643937683449989,0.6436781609195402,1.8146725491487228,0.0056763237801144475
Món Ăn Nhanh Khác,Bánh Snack,0.010160307067058026,0.6428571428571429,1.812357915795217,0.0045541809379374765
Trà Sấy Khô,Kẹo,0.014450214495371415,0.35555555555555557,1.8121467842986831,0.0064761283890057125
Xà Bông Cục,"Nước Súc Miệng, Xịt Thơm Miệng",0.0083540302551366,0.49333333333333335,1.8102513117923227,0.003739184680537729
Thịt Hộp,Bánh Quy,0.0033867690223526757,0.32608695652173914,1.8098234717227852,0.0015154434067506284
